#1_tweetid	#2_tweet	#3_country_label	#4_province_label
TRAIN_17336	وانا اتمنى اعرفه جدا ع حركه الجدعنه موت دى	Lebanon	lb_South-Lebanon
TRAIN_17337	ينعاد عليكم بالخير يا رب و تمام الصحة و العافية ..ليكم وللاسرة الكريمة	Algeria	dz_Oran
TRAIN_17338	صديقه الطفوله كانت أقرب واحده ليا ابتدائي و احلى توينز في حياتي	Egypt	eg_Luxor
TRAIN_17339	جيزان حلوه بمناظرها وطيبة اهلها	Saudi_Arabia	sa_Jizan
TRAIN_17340	شنو رايك وصلت لحد صرت عايش بشخصيتك	Saudi_Arabia	sa_Al-Madinah
TRAIN_17341	ادري بس مسوي خلوه	Iraq	iq_Basra
TRAIN_17342	يمه اسم الله	Iraq	iq_An-Najaf
TRAIN_17343	عطني المحبّه، كل المحبّه.. وأعطيك حياتي الي بقت لي والي مضت لي مع ذكرياتي.	United_Arab_Emirates	ae_Dubai
TRAIN_17344	يلا بسرعه احجز رحلتك وتمتع بالهدوء والاستجمام ومتعه الاكوا بارك والحفلات اليوميه  URL  …	Egypt	eg_Red-Sea
TRAIN_17345	اوعي ف يوم تعتمد ع حد غير نفسك عشان هي بس اللي هتسندك	Egypt	eg_Luxor
TRAIN_17346	وانى عايزك تبقى ليا بس مش عايزك تعانى ، فاهمانى ولا باين انى بحور؟	Egypt	eg_Suez
TRAIN_17347	لو هما كتير اعمل نفسك ميت تلاته كتير الصراحه URL  …	Egypt	eg_Qena
TRAIN_17348	اوووف ماكدر احجي الي بكلبي فشله نسكت احسن	Iraq	iq_Babil
TRAIN_17349	هذاكا حد فلوسو	Tunisia	tn_Ariana
TRAIN_17350	كل عام وانتي اللي ما يشبهك احد  USER 	Kuwait	kw_Jahra
TRAIN_17351	دوقيا من تحت ايدين ديال وحكمي بعدا	Syria	sy_Hims
TRAIN_17352	 USER  تسونامي راسه واوااا اااه رااسي	Palestine	ps_West-Bank
TRAIN_17353	الكلوشار بعد استطلاع الرأي تاع البارح ٧٠% مع الإنتخابات URL 	Algeria	dz_Batna
TRAIN_17354	سرقت عمري من احزاني سرقته لكن ماجاني	Egypt	eg_Aswan
TRAIN_17355	Yassine Abdeldjebbar ربي يفرج عليهم وانت براك الله فيك وفي اصدقائك  URL  …	Algeria	dz_Oran
TRAIN_17356	عشان اسمك فاطمه تقولين الكلام هذا بس لو اسمك سانيوريتا كان قلتي بمووووت شدخل ☻	Saudi_Arabia	sa_Asir
TRAIN_17357	والله طالع عيني يابنتي	Egypt	eg_North-Sinai
TRAIN_17358	 USER   USER  و والد نيمار لا يريد ان يلعب الا بالملايين ....... هذا الفكر ابد مايشبع	Iraq	iq_An-Najaf
TRAIN_17359	انا عايزه حد يجيلي تحت البيت ويقولي كله كوم وزعلك انتي كوم مش اكتر والله  URL 	Morocco	ma_Tanger-Tetouan
TRAIN_17360	واصل لحكاية هدا كونتر هدا ، فرق تقضي عليهم	Algeria	dz_Oran
TRAIN_17361	واللي تعودنا عليه -نتعود من غيروا اي المُشكله؟	Egypt	eg_Monufia
TRAIN_17362	يا لطيف شو عم يصير بالدني	Lebanon	lb_Akkar
TRAIN_17363	ميدو مين اللي يمشي حسني مسمعناش عن مدرب شال رئيس نادي	Egypt	eg_Ismailia
TRAIN_17364	أول مره در. فكري يمدحني لين يوم المدح	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_17365	شنو الحل لعد ؟	Iraq	iq_Arbil
TRAIN_17366	#اللى_هيتهبلوا_من_التبرعات_اللى_بالهبل_دى_بيعملوا_فولو_لبعض طيب اى حاجة طيب :(	Egypt	eg_Asyut
TRAIN_17367	 USER  مرحبا ست هيفا ست انا عاوزك بموضوع جدا مهم وخاص اذا حبيتي تعرفي الموضوع انا عم انتضرك ع الخاص موضوع جدا مهم تحياتي واحترامي .	Iraq	iq_Kirkuk
TRAIN_17368	تمثل كيت بريييييال ذا اول حلقه	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_17369	مثلاً. لكن المن يد الوالدة ما زي عمايلك ولا زي البرامج سو برضو	Sudan	sd_Khartoum
TRAIN_17370	صح صح ببصملك بالعشرة صباااحك أو مساكي حالياً	Syria	sy_Hama
TRAIN_17371	"""مثال حي \"" الربع جنيه الباقي في الميكروباص \""  URL  …"""	Egypt	eg_Ismailia
TRAIN_17372	اخيس فعاليه ولعبه ممكن تشوفها هذيل للي يدخلون عليك الخاص يقون لك اعترف له بشي .	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_17373	حمدي فتحي يامجرررم	Egypt	eg_Qena
TRAIN_17374	الي انا شيفو انك دخله علي حاله اكتئاب حاده	Egypt	eg_Port-Said
TRAIN_17375	الله يبارك فيك يا عبدالهادي وعقبال ما تكسبوا ماتش الأربعا بسكور يسر قلبكم وخاطركم.	Syria	sy_As-Suwayda
TRAIN_17376	جابوهن لتامين الانتخابات مع المدرعات الاماراتية هههههههههه خليها تعجج ياراجل	Libya	ly_Misrata
TRAIN_17377	حنا صح ابتلاء	Algeria	dz_Bouira
TRAIN_17378	احنا هالهواء ياشاكر الطاوله ياشاكر	United_Arab_Emirates	ae_Dubai
TRAIN_17379	أحلا شئ تسويه للبنت الي تصور نفسها وتمد بوزها هههههههههههههههههه  URL ”	Saudi_Arabia	sa_Asir
TRAIN_17380	ما شاء الله من كثرهن ما عرفت من وين ابدأ  URL  …	Oman	om_Al-Batnah
TRAIN_17381	اوك انا معك انه خطأ بس ماله داعي الشووووووووووو URL  …	Saudi_Arabia	sa_Tabuk
TRAIN_17382	من غير ما قول اكيد انت عارف  URL  …	Syria	sy_Hims
TRAIN_17383	فيه اختراع اسمه كوفية كمةمدري ايش تسموها	Oman	om_Dhofar
TRAIN_17384	كداب فشخ زرط	Egypt	eg_Asyut
TRAIN_17385	تسابيح أحسن واحدة في الدنيا هي هدي الرسالة ديروها هي	Libya	ly_Misrata
TRAIN_17386	ارضى بنصيبك ربك عارف الخير فين و شايلك الاحسن بس في وقته	Egypt	eg_North-Sinai
TRAIN_17387	هههههههه ولا اهضم منك	Lebanon	lb_Akkar
TRAIN_17388	منو مضوجج خوخة الا املخه	Iraq	iq_Arbil
TRAIN_17389	ابو عزوز ناقصه كاميرا الجوالات	Syria	sy_As-Suwayda
TRAIN_17390	الجامعة العربية لا فائدة منها عندنا مثل يقول : هي مثل رجل الحمار الأولى لا تحك و لا تصك أي لا فائدة منها	Algeria	dz_Ouargla
TRAIN_17391	تكاليف العمليات بمشفى زين مثل تكاليف المشافي الخاصة ما هو السبب؟	Iraq	iq_Dihok
TRAIN_17392	الحب ما بينشرى ولا بينباع...	Lebanon	lb_Akkar
TRAIN_17393	سيرة عطرة لقديس عظيم عايش وسطنا و معجزاته كتيرة اوووى القمص بلامون السائح {{ بكنيسة الشهيد العظيم مارجرجس بجنيفة. بالسويس }} (طوبى لأنقياء القلب لأنهم يعاينون الله) خليفة القديس العظيم البابا كيرلس السادس فى…  URL  …	Egypt	eg_Red-Sea
TRAIN_17394	اكثر شي يخليني ماحفظ صوري بالجوال هو تويتر لما اجي اختار صوره تجيني دوخه لا اجيب العيد URL 	Egypt	eg_Kafr-el-Sheikh
TRAIN_17395	الترند بقا اوفر بصراحة بس حلو  URL 	Egypt	eg_Faiyum
TRAIN_17396	هاي ضريبة تكون كرايب المشهور	Iraq	iq_Kirkuk
TRAIN_17397	يو آر ماي باست فراند	Algeria	dz_Batna
TRAIN_17398	آحساس رخم آوى لمآ تبقى مجبر على آلتعامل مع شخص رغم آنك شآيل منة آوى !!	Egypt	eg_Luxor
TRAIN_17399	توقعتك لطيف بس ماش	Yemen	ye_Aden
TRAIN_17400	تسلم كلك ذوق	Iraq	iq_Baghdad
TRAIN_17401	افتكرت وانا نازل من البيت سته الصبح ودرجه الحراره ٣  URL  …	Egypt	eg_Asyut
TRAIN_17402	 USER  ابعتذر عن التجاهل تر والله ماهو مقصود ابدا وحياك ربي	Jordan	jo_Aqaba
TRAIN_17403	احس حب متبادل احسن لانه اذا شخص يحبك يمكن انته ما تبادله الشي و اذا انته تحب شخص بتضحي وايد عشانه و لتركض وراه لانك انته اللي تباه سووو يسس حب متبادل	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_17404	وانتا ابن مين انتا فى مصر علشان تقارن نفسك بعمرو دياب  URL  …	Egypt	eg_Gharbia
TRAIN_17405	ياصبي عسره والله عندنا افضل منه ولا نبيه فتاح والمأشر والمقهوى وغريب فيه بالدرجه الاوله افضل وارخص ولو مميز بيخذه الفريق المدلل	Saudi_Arabia	sa_Jizan
TRAIN_17406	خلاص دام عارفه اسكتي	Iraq	iq_Wasit
TRAIN_17407	ممكن مب نفس الكلام يأثر، لكن محاولتهم بزرع هذه الفكرة تخليك تتأثرين :)	Saudi_Arabia	sa_Al-Quassim
TRAIN_17408	ايه البلاوي دي	Lebanon	lb_South-Lebanon
TRAIN_17409	⠀ ' علموها كان تدري في غلاها الكبير إني علي حبها ثابت ولاحولي ميــول ⠀	Saudi_Arabia	sa_Najran
TRAIN_17410	الحمدلله لان للحيني احس بحلم	Kuwait	kw_Jahra
TRAIN_17411	وانا الي فاكرك نينجا	Libya	ly_Al-Butnan
TRAIN_17412	كان يجمع طاقه .. الحين اكثر واحد متحمس	Saudi_Arabia	sa_Al-Quassim
TRAIN_17413	 USER  المهدي تبعن المتخبي با المرحيض يقاتل معهم خصوصا في حلب من شان هيك فطايسن با الجمله	Syria	sy_Aleppo
TRAIN_17414	يا سيدي من هوه	Syria	sy_Aleppo
TRAIN_17415	مخدر الصهاينة أتى بمفعوله...الله يجيب الخير	Algeria	dz_Oran
TRAIN_17416	نبذه عن فهاوتي اليوم الله يستر من الاختبار URL 	Saudi_Arabia	sa_Al-Madinah
TRAIN_17417	لعد احنه شنكول ،،اني عندي شهادتين هندسة ومع هذا بدون تعيين ،،العمالة الأجنبية بالحقول النفطية بالجنوب بالالاف وشباب العراق عطالة بطالة	Iraq	iq_Kirkuk
TRAIN_17418	ما ابي افهم	Iraq	iq_Baghdad
TRAIN_17419	حبيبي كيلي اكبر من خصرك هاي البارحه URL 	Iraq	iq_Babil
TRAIN_17420	صحّة روحك الله يسعدك وتستاهل ياشاعرنا الغالي	Saudi_Arabia	sa_Ar-Riyad
TRAIN_17421	هي عندها إبن إسمه بُلبُل ولا هي إيه؟	Egypt	eg_Sohag
TRAIN_17422	كل عام وأنتي بخير حياتي نورة والله يجعلها سنة خير وسعادة لج يارب  USER  I love you	Qatar	qa_Ar-Rayyan
TRAIN_17423	' جعله يعود الصوم عامٍ ورا عام و انتم و حنّا في نعيم و فضايل	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_17424	دنا لسه مصحتش ولقيتك هنا ، قووومي	Lebanon	lb_South-Lebanon
TRAIN_17425	يتكلمون على جنوب عربي برموز الإشتراكي وعلم الجزب الإشتراكي برضه ويغالطوا مين هؤلاء العصابة	Yemen	ye_Aden
TRAIN_17426	هذا تسخين برك ما زالو قضايا الفساد حتى تنتهي التحقيقات	Algeria	dz_Bouira
TRAIN_17427	يبقى انا اللى عتحبى فيااا ف الويته دى	Egypt	eg_Sohag
TRAIN_17428	"""ابوي لو اطيح قدامه بالغلط  قال من الدشره والسهر والسربته الى آخر الليل \""̮"""	Saudi_Arabia	sa_Makkah
TRAIN_17429	 USER   USER   USER  اكيد زعلن عليك مالك ... أو من الفرحة  USER 	Jordan	jo_Zarqa
TRAIN_17430	بانتلي سباغيتي واقيلا راني جيعان	Algeria	dz_Bouira
TRAIN_17431	خلاثي.. والنبي كيوت في نفسه	Egypt	eg_Alexandria
TRAIN_17432	اومال لو بعيد الشر اخدت ثانوية عامة على سنتين هتعمل اى	Egypt	eg_Aswan
TRAIN_17433	رامي والقصبجي والست.. اشهامك ايعودد خالگلي يا القايرة؟	Mauritania	mr_Nouakchott
TRAIN_17434	مستحيل يلعب! بظن انو سيكون في مقعد البدلاء لانه راجع من اصابة و مو بالفورمة	Algeria	dz_Biskra
TRAIN_17435	البت دي وين في حياتي من زمان يخوانا	Sudan	sd_Khartoum
TRAIN_17436	 USER  خو ربي يجيبلك صديق احسن مني سلام عليكم	Algeria	dz_Biskra
TRAIN_17437	لا مو بالغلط بس وضحمي شبه مين	Palestine	ps_West-Bank
TRAIN_17438	الله يسلمك عبد الكريم.	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_17439	انا مش فاهم حاجة من الحياة دي	Morocco	ma_Tanger-Tetouan
TRAIN_17440	اي والله هاتلك من يفهم	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_17441	إنزل انت مش لوحدك	Algeria	dz_Constantine
TRAIN_17442	وطول ما انت طبال وهيا رقاصه مسير الكباريه يجمعكم	Egypt	eg_Gharbia
TRAIN_17443	الڤديو المسرب اتضح ان الكوره المصرية ما جبتش الا ابو تركية ومن بعده صلاح غير كدا لا	Syria	sy_Damascus-City
TRAIN_17444	قصة الصوت يلي ما عرفنا شن سببه	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_17445	لا ياخذك غيري وأنا خاطري فيك .	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_17446	بالنسبه للي يكتبون المحادثات القديمه توجعنا وتآثر فينا ءءءاا ي حبكم ل التفليم ي ناقصين الحنان احذف المحادثه وفك امنا منك مالنا ذنب تبثرنا.	Saudi_Arabia	sa_Ar-Riyad
TRAIN_17447	اضرب والريح تصيح	Lebanon	lb_North-Lebanon
TRAIN_17448	اليسا بتقرا العناوين اغلب للاحيان تانيا مو اذا نفت خبر مدري من وين جايبو بدك تفتح تحقيق وتشوف سبب النفي متذكر وقت العقد الجديد ومصدرك ايلي باسيل ؟؟	Syria	sy_Lattakia
TRAIN_17449	 USER   USER  اكييد ..لييه عندك شك ؟؟	Saudi_Arabia	sa_Al-Madinah
TRAIN_17450	بس يا سنجل بس	Egypt	eg_Gharbia
TRAIN_17451	منغير تمبله نوضي حطي قناة	Somalia	so_Banaadir
TRAIN_17452	يـا انـا بـقـلـبـك ولا بـلاهـا مـن مـحـبـه	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_17453	صلاح في البلكونة هههه	Morocco	ma_Souss-Massa-Draa
TRAIN_17454	ماهو لو طبقها كان زمانكوا مغلوبين من دجلة	Egypt	eg_Port-Said
TRAIN_17455	مش تستني النتيجه الاول انتي كمان	Egypt	eg_Luxor
TRAIN_17456	والله ف كلام كتير	Jordan	jo_Aqaba
TRAIN_17457	كـثيـرون يـسألـونـَي ؛ مـّن أنـَا فـأجـيبـهم بـكل ثـقـة : أنـَا مـثل الـفـرصـة مـّرة فـّي حـياتِگ ..[ مـّا تـتكـرر مـرتـين ]	Saudi_Arabia	sa_Jizan
TRAIN_17458	خلاص هتضربيني.بس شكرا للي كتبها	Syria	sy_Aleppo
TRAIN_17459	لو شوفتو الاكس هتتأكدوا من كلامي والله كنت جابره بخاطره والله	Egypt	eg_South-Sinai
TRAIN_17460	بذاكر لأخويا الصغير وبعد تعب وصداع كتير من اللماضه وبركان المفهوميه بيقولي ياعم كلو بيمشي بالحب ف الامتحان!!!!!	Egypt	eg_Qena
TRAIN_17461	المراة عنصر مهم لاكن ماف راجل بقدر يحميها مع الظروف و البيحصل دا	Sudan	sd_Khartoum
TRAIN_17462	اقوه شي موصل اني ١٤ لايك والله بطران	Iraq	iq_Babil
TRAIN_17463	التويتر الوضع الليلي واضاءة الفون الحد الادنى وامشي واطفي الاضوية، انا سمكة اعماق عمياء مستحيل بشرية	Iraq	iq_Al-Muthannia
TRAIN_17464	حبيبتي الله يعافيك يا عيوني انتي	Saudi_Arabia	sa_Jizan
TRAIN_17465	لا بالنسبه لكي بس فكره ' مع الجميع'	Egypt	eg_Beheira
TRAIN_17466	ام عباس شطبت البوست من وراي	Jordan	jo_Zarqa
TRAIN_17467	فناخة ايفري وير	Egypt	eg_Alexandria
TRAIN_17468	وهذا الصوته صحة وعافيه لعد ؟	Iraq	iq_Babil
TRAIN_17469	قلبي كان حاسس  URL 	Iraq	iq_As-Sulaymaniyah
TRAIN_17470	الحمدلله ، انا متأكدة انش اديتي زين	Oman	om_Al-Batnah
TRAIN_17471	مين الي حتبكي زي الأطفال لما تصحى الساعة ٧ ؟	Saudi_Arabia	sa_Al-Madinah
TRAIN_17472	مافيه ابجح واوسع وجه من الترشيحي الفاشل اقسم بالله لو انا نصراوي كان استحيت اقول انا نصراوي ماعندكم دوري ابطال اسيا ومترشحين ولكم وجه تطرون العالمية ؟ #شخبار_الشخل	Yemen	ye_Aden
TRAIN_17473	ونتي من اهلو ليلة سعيدة	Algeria	dz_Ouargla
TRAIN_17474	وبالإضافة الى50مليون يدفع الميلان يا نفسيه	Libya	ly_Al-Butnan
TRAIN_17475	مهو الاسئله دي متطلع الا منك	Morocco	ma_Tanger-Tetouan
TRAIN_17476	ياااااااااااااااااااااااااريت اكسبها عشان تريحنى من دين ام عمل القهوه الى تعبتى :( #خليك_ناصح  USER 	Oman	om_Al-Batnah
TRAIN_17477	نحنا ب حلبا بلشنا وبقوه #متضامن_مع_سعد_الحريري	Lebanon	lb_Akkar
TRAIN_17478	 USER   USER  فهمت لا موب عطرية	Saudi_Arabia	sa_Asir
TRAIN_17479	ياا شيخهه اناا زعلتلكك والله اناا ماماا لمت صورى اناا واخوياا واحناا صغيررين حرقتهاا والله الحاال م بعضه	Egypt	eg_Suez
TRAIN_17480	هههههههههههه لا برشلونه المتصدر	Yemen	ye_Ibb
TRAIN_17481	طبيعه الحال كنفضل نبغي بعقلي ولا قلبي يرميني فشي زرداب	Morocco	ma_Meknes-Tafilalet
TRAIN_17482	هي نونوت ف دماغها وعاوزه تشقط URL 	Egypt	eg_Qena
TRAIN_17483	لما يكون ساحب عليج ١٢ يوم ويكتبلج ولهت عليج وتردين بسرعة URL 	Kuwait	kw_Jahra
TRAIN_17484	توا التوانسة يزيدو يجاوبوك مرة أخرى	Tunisia	tn_Bizerte
TRAIN_17485	أبشركـ .. بنتظر عمري كله قلبي واقف محله مثل ظلكـ وراكـ ~	Saudi_Arabia	sa_Ar-Riyad
TRAIN_17486	ضحكتك وراها سر	Oman	om_Ash-Sharqiyah
TRAIN_17487	حالف بيني وبين روحي الي يبي ياخذ رايي في تخصص الهندسه نقوله الحقيقه المُره جياتك الليالي سود حتى نفسيتك تغير وتنقلب 180 درجه واخر مراحل الهندسة تقعد تسهري في روحك السمستر جاي سنة خامسه ان شاءالله ونادم ع 5 اسنين الي راحن م العمر ع الهندسة... للأسف..	Libya	ly_Al-Butnan
TRAIN_17488	سلطان الحمير الدواعش وأبوهم وعمهم وولي أمرهم. يستاهل أن يقرمش من طرف تماسيح المياه المالحة داخل جزور أستراليا. ويبقى على قيد الحياة مبتو الأعضاء حتى يبلغ 120سنة من العمر ثم بعد ذلك يبعث أعمى و أعضاء إمارته المزعومة داعشة الحمارة .	Morocco	ma_Meknes-Tafilalet
TRAIN_17489	 USER   USER  اها شوفوا دايرين تمشوا وين.  URL 	Sudan	sd_Khartoum
TRAIN_17490	ليا هلبااا معد طحت في جماعة طب الاسنان اللي بيهبلو ع بالطو الابيض	Somalia	so_Banaadir
TRAIN_17491	"""مجموعة \""بدك تحارب الفساد؟ هاجم جبران باسيل وحدو\"" قرطة فاسدين وفاشلين وقرفونا! يكون عندن الجرأة يسمو الأمور بأسمائها ويروحو عالقضاء بالأدلة القاطعة.قرفونا هني كذبن وتصنعن وذميتن وتزلمن للسفير فلان ووطاوتن قدام المحور فليتان وجوعن للمال الحرام والوجاهة والمجد الباطل  USER """	Lebanon	lb_Akkar
TRAIN_17492	تسلمي يارب من بعدك	Iraq	iq_Dihok
TRAIN_17493	مربعات بغدادية للمرحوم فاضل رشيد ...الراتب طار هاي بذاك الوكت.. چان مشكلة الرواتب لحد اليوم  URL 	Iraq	iq_Arbil
TRAIN_17494	مرض الفصام schizophrenia (تشيزوفرينيا) طلعت نطقها غلط ! النطق الصحيح (سكيتزوفرينيا) ! من وين جبتها اني تشيزو هدي!	Libya	ly_Misrata
TRAIN_17495	وصلنا ربع النهائي العام الماضي تبريراتك انك ممثل الوطن الوحيد هاذي العب ع غيرنا وي الله ي ابو اثنين نقطه وصفر بطولات ذا الموسم	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_17496	 USER  اكبر من راءءءءءءءءءءءءءع برافوا عليك مليون مرة	Morocco	ma_Souss-Massa-Draa
TRAIN_17497	تبطي حصون نجران ماحد يقلعها	Syria	sy_As-Suwayda
TRAIN_17498	ههههههههههه حتى لو حظرتني هنا بكره العصر جايك وجها لوجه	Syria	sy_As-Suwayda
TRAIN_17499	كل يوم انصدم من دكتور ليشش ياربي	Kuwait	kw_Jahra
TRAIN_17500	#القدره_المعرفيه اختبار أمس حسسني انهم بيوظفوني هندسه مدري مدرسه رياضيات؟؟؟! المفروض الأسئلة عامه ومتنوعة في كل المجالات..! مو حصر للحساب... ؟ هذا غير الخيارات المتشابهة تحتار وش تختار.. اللي حط الأسئلة شكرا لك على هذا التعقيد	Jordan	jo_Aqaba
TRAIN_17501	أجمل حاجة صارت في 2019 كل الحب لبنت الاخت  URL 	Libya	ly_Benghazi
TRAIN_17502	عطره لكي شموسه لا تزعلي ..كل يمر ..والحال يتغير	Algeria	dz_Biskra
TRAIN_17503	تلقى اذا مكنتش داير مستيك هههخخ	Algeria	dz_Oran
TRAIN_17504	اووه والله نورت	Jordan	jo_Zarqa
TRAIN_17505	لانه يعشق ما يحب اللي يحب يكتفي بوحده واللي يعشق قادر يعشق اكثر من 5 .	Oman	om_Ash-Sharqiyah
TRAIN_17506	و انا بطبل معك من بعيد URL 	Saudi_Arabia	sa_Al-Quassim
TRAIN_17507	 USER  انا بتكلم عامة يعني بس عن تجربة الكلب افشخ و اوفى	Egypt	eg_Dakahlia
TRAIN_17508	لازم اكون مشغول طول الوقت عشان وقتى الفاضى بضيعه فحاجات غلط كتير وكسم الكلية على كسم عدم الاستقرار الى انا فيه	Egypt	eg_North-Sinai
TRAIN_17509	حبيبيي ي ريّس+شوووق شديد والله	Yemen	ye_Ibb
TRAIN_17510	افظل حل ههه	Iraq	iq_Al-Anbar
TRAIN_17511	حـــظ مـــن ششــــافــكك ّ وانــا لششـوفتـك مشتـاق . .	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_17512	ههههههه هيدي من ضمن المصطلحات الوطنية	Lebanon	lb_Akkar
TRAIN_17513	خدو عيني شوفو بيها هوريكو واحد واحد	Egypt	eg_Aswan
TRAIN_17514	كيف تفتح فيزا سياحيه بليز ردي اني عراقيه واتمنى احظر كونسرت سعوديه	Iraq	iq_Al-Anbar
TRAIN_17515	اسمعى منى بس دا قليل	Egypt	eg_Luxor
TRAIN_17516	 USER  الله يسهلها معنا طيب السكان كيفه ذكرت ولا لا	Saudi_Arabia	sa_Al-Quassim
TRAIN_17517	شن وضعها جايتها الاسبوع الجاي	Libya	ly_Al-Butnan
TRAIN_17518	مابي منك سواك شفني طيرٍ من رحلت واقصى حدودي .. سماك !	Saudi_Arabia	sa_Ar-Riyad
TRAIN_17519	#الاااهللللي_ضمممككك_الدددورييي يهواك .. من عافنا عفناه ولو كان غالي ر zcA	Saudi_Arabia	sa_Asir
TRAIN_17520	كنت دايما قلقان من اليوم ده ..	Egypt	eg_Ismailia
TRAIN_17521	سامحوني عاد هههههههههههههههههههههههههههههههه #الساحل_العظيم_كوتوكو  URL  …	Tunisia	tn_Ariana
TRAIN_17522	العلم ف الراس مش ف الكراس	Egypt	eg_Qena
TRAIN_17523	مكندويش على النجاح سينورمال ينجحو حينت لي صوبوهم دكيين بزااف ..كندوي على الرسائل السياسية والأفكار لي كامعرين بيهم هاد المسلسلات	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_17524	احيانا الغياب يكون وايد احسن من اللقا حتئ لو كان يالم او يجرح	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_17525	ياعالميين تاق نشط همتكم تكفون نبغاه ترند تكفون ياعالميين #اهازيج_النصر_مشاري_المهلكي	Saudi_Arabia	sa_Jizan
TRAIN_17526	الف مبروك يستاهل منذر ويستاهل بوعاهد	Oman	om_Ash-Sharqiyah
TRAIN_17527	 USER  كارلو حبيبي هل صحيح ان رونالدو صرح انه يحلم بالعودة للمان ؟ والا هو قال المان نادي رائع وكالعادة حرفو تصريحاته	Iraq	iq_Ninawa
TRAIN_17528	هم زين طلعة من هيفاء الكلمه الطيبه صدقه	Iraq	iq_An-Najaf
TRAIN_17529	صح! ليلة سعيدة اختي الكريمة URL 	Algeria	dz_Béchar
TRAIN_17530	لاحسن اكون مش انا ولا حاجه	Egypt	eg_Red-Sea
TRAIN_17531	يارب اخويا يخطب عشان عايز اشتري بدلة جامدة	Egypt	eg_Faiyum
TRAIN_17532	ارسميني بريشتك ..... رسمه فنان ياريت اقاسم عيشتك ..... وياريتك بالفستان  URL 	Egypt	eg_Beheira
TRAIN_17533	ثانك يو بريزي	Yemen	ye_Ibb
TRAIN_17534	العلم عند الله بس اتوقع احتمال شاف كل خطأ عليه سوا هذه حركه حتى يشعرك انك ع خطأ او انه شاف وجهك وعجبتيه وحاول لفت انتباهك باسلوب قضى الزمن عليه وشرب	Iraq	iq_Al-Anbar
TRAIN_17535	مبرووووووك ياه. بس اول مره اسمع بالتقدير دا	Sudan	sd_Khartoum
TRAIN_17536	صح بدنك الابداع ذوقكك	Saudi_Arabia	sa_Tabuk
TRAIN_17537	فيني ولا فيك	Somalia	so_Banaadir
TRAIN_17538	 USER  الباث موجودين فيه ناس +18 اغلبهم كذا	Saudi_Arabia	sa_Ar-Riyad
TRAIN_17539	هاي في كل الظيطة دي انا لا سمعت فيلم الممر ولا الجوكر باي	Egypt	eg_Ismailia
TRAIN_17540	ماني مصدق لو اني شفت يعيوني اكذب اعيوني الثنتين من شانك وقول هذي من ؟الشيطان وظنوني الين قلت الغدر في عظمة السانك	Saudi_Arabia	sa_Tabuk
TRAIN_17541	ربك ستار بردو	Lebanon	lb_South-Lebanon
TRAIN_17542	نعم قبل شوية طلعو	Iraq	iq_Al-Muthannia
TRAIN_17543	. USER  انا لا واتوقع اغلب الناس كمان لا. من فترة طلعت اخبار انه جوجل يمكن توقف جوجل بلس لانه الناس ما بستخدموه...	Jordan	jo_Zarqa
TRAIN_17544	 USER  اني هم عندي الاحساس عينه	Iraq	iq_An-Najaf
TRAIN_17545	مسار حياتنا دايمًا بيمشي ناحية الحاجات اللي لا ع البال ولا ع الخاطر..	Jordan	jo_Zarqa
TRAIN_17546	#الاهلي_الوحدة اشتقنا ي الاهلي اشتقنا رغم انك مزعلنا ......	Saudi_Arabia	sa_Najran
TRAIN_17547	انشاءلله بنجاح يا عمري	Libya	ly_Darnah
TRAIN_17548	عأساس اليابانيين كلن بشبهوا بعض كيف قدر يحلل هالتحليلات!!	Syria	sy_Aleppo
TRAIN_17549	ولا غيره سكن قلبي وعيني.. حبيبي عود ليّا	Kuwait	kw_Hawalli
TRAIN_17550	حاولي ديما تخلقي السعادة لراسك وخا تكون الطريقة لا علاقة ولكن نفسيا راه فعالة جدا وحاولي تنقصي عليك بنادم فحياتك واذكري الله في السراء والضراء.	Morocco	ma_Souss-Massa-Draa
TRAIN_17551	انت عسل يا فتاة المغرب ربي يحفظك ويرعاك	Libya	ly_Al-Butnan
TRAIN_17552	"""أظن ما يستوي أشارك بحكم أني طالب \""سابق\"" ولا؟"""	Oman	om_Musandam
TRAIN_17553	مارادونا طلع عوني يا شباب URL  …	Lebanon	lb_North-Lebanon
TRAIN_17554	شوف الشوط الثاني	Oman	om_Muscat
TRAIN_17555	الحياه صايره مثل ناشيونال جيوغرافيك. كل يوم بتتعرف ع حيوان جديد !	Jordan	jo_Zarqa
TRAIN_17556	الحمدلله ع سلامتك اشتقنالك الك وحشة	Iraq	iq_Dihok
